,table_id,traveler,position,placement,points,achievements
0,104584350,zenemon,4,3.0,94,3
1,101140342,kinko,4,2.0,82,2
2,114020407,hirotada,1,1.0,80,1
3,108436261,yoshiyasu,3,3.0,95,3
4,108436261,sasayakko,2,2.0,88,2
5,108436261,hirotada,4,1.0,86,2
6,105660309,kinko,2,2.0,93,3
7,105660309,umegae,1,1.0,79,0
8,102980099,umegae,2,2.0,89,0
9,108731837,yoshiyasu,3,0.0,71,0
10,108138785,gotozaemon,2,3.0,109,4
11,108138785,jirocho,4,2.0,86,1
12,102781452,zenemon,1,3.0,90,1
13,137100251,jirocho,1,2.0,92,2
14,160949624,hirotada,4,2.0,85,2
15,160949624,mitsukuni,3,1.0,84,1
16,159591600,chuubei,1,3.0,96,1
17,159591600,zenemon,4,2.0,89,4
18,159591600,sasayakko,2,1.0,83,1
19,158061004,mitsukuni,2,1.0,81,2
20,158061004,satsuki,3,0.0,81,1
21,161031214,gotozaemon,3,1.0,80,2
22,161031214,chuubei,1,0.0,70,1
23,149621536,gotozaemon,3,3.0,91,3
24,149621536,chuubei,2,2.0,90,1
25,160465672,kinko,4,3.0,92,1
26,160230322,hiroshige,4,2.0,85,3
27,159607708,hirotada,3,3.0,98,2
28,159607708,kinko,2,0.0,75,4
29,156395115,hiroshige,2,3.0,90,3
30,156395115,chuubei,4,2.0,86,3
31,152591322,hirotada,1,3.0,95,3
32,152591322,hiroshige,2,1.0,82,1
33,150769686,kinko,3,3.0,94,2
34,150769686,kita,1,0.0,76,1
35,154186590,kita,4,3.0,101,3
36,154168334,umegae,2,3.0,90,3
37,149855059,kita,1,2.0,84,3
38,150485149,kinko,4,3.0,96,2
39,150485149,chuubei,2,0.0,72,2
40,154428750,hirotada,3,1.0,82,2
41,153918582,kinko,1,3.0,101,3
42,159449151,gotozaemon,4,1.0,85,3
43,158290218,chuubei,2,2.0,99,3
44,153492321,kita,2,2.5,93,2
45,153390140,hirotada,2,3.0,97,2
46,150720257,kinko,4,3.0,99,3
47,147961913,mitsukuni,1,1.0,90,2
48,147782101,chuubei,2,3.0,91,3
49,146400381,kinko,2,3.0,98,3
50,146400381,hirotada,4,2.0,98,2
51,146010626,kinko,1,3.0,92,2
52,146010626,hirotada,2,1.0,86,2
53,145995352,chuubei,3,3.0,92,4
54,144951653,kinko,4,1.0,85,3
55,144951653,gotozaemon,3,0.0,82,3
56,143989987,chuubei,4,2.0,84,4
57,143989987,hirotada,2,1.0,82,1
58,143201012,kinko,2,1.0,93,3
59,142181264,hirotada,2,3.0,95,2
60,142181264,hiroshige,3,1.0,90,4
61,156856387,hirotada,4,3.0,103,4
62,159880124,chuubei,3,2.0,86,1
63,152758502,hirotada,4,3.0,95,2
64,152271450,kinko,1,2.0,83,2
65,149011910,hirotada,2,3.0,92,1
66,149011910,jirocho,4,2.0,91,2
67,136814355,satsuki,3,1.0,75,1
68,154193996,yoshiyasu,4,3.0,90,2
69,156308486,hirotada,2,1.0,79,1
70,146974849,yoshiyasu,4,1.0,79,2
71,141966995,kita,2,2.0,85,3
72,194474486,daigoro,1,1.0,83,2
73,194474486,zenemon,2,0.0,68,1
74,194378889,daigoro,3,3.0,94,2
75,194378889,gotozaemon,2,2.0,81,2
76,194320528,zenemon,3,3.0,87,2
77,194320528,umegae,2,2.0,86,0
78,194281334,umegae,2,3.0,93,3
79,194281334,zenemon,1,2.0,91,1
80,194281334,hirotada,3,0.0,83,2
81,194178913,kinko,4,3.0,94,2
82,194178913,kita,2,0.0,83,3
83,193918647,chuubei,2,3.0,92,2
84,193918647,hiroshige,3,1.0,84,3
85,193903008,kinko,2,2.0,89,2
86,193903008,chuubei,3,0.0,77,1
87,193704222,satsuki,4,3.0,96,3
88,193704222,chuubei,3,2.0,94,3
89,193683434,chuubei,3,3.0,91,3
90,193683434,umegae,4,2.0,81,1
91,193681700,chuubei,4,2.0,88,4
92,193681700,yoshiyasu,1,1.0,82,1
93,193632631,satsuki,4,3.0,97,3
94,193632631,hirotada,1,1.0,84,1
95,193412832,hiroshige,4,2.0,89,3
96,193412832,chuubei,1,1.0,87,1
97,193412832,jirocho,2,0.0,82,2
98,193211699,mitsukuni,4,1.0,86,2
99,192722022,chuubei,2,3.0,90,3
100,192722022,kinko,3,2.0,84,1
101,192722022,satsuki,4,1.0,76,2
102,192712785,kinko,4,3.0,103,3
103,192712785,kita,3,1.0,81,1
104,192712785,zenemon,1,0.0,75,0
105,192717161,umegae,2,3.0,95,1
106,192717161,mitsukuni,1,1.0,91,2
107,192717161,kita,4,0.0,72,2
108,192482068,yoshiyasu,4,3.0,97,1
109,192482068,umegae,3,2.0,96,3
110,192482068,hirotada,1,1.0,81,2
111,192466640,umegae,3,3.0,106,3
112,192466640,sasayakko,4,2.0,96,2
113,192466640,nampo,1,0.0,79,2
114,192203756,hirotada,4,2.0,92,2
115,192203756,daigoro,1,0.0,79,2
116,192092299,satsuki,1,3.0,95,3
117,192092299,chuubei,2,2.0,85,2
118,192090142,chuubei,4,3.0,92,3
119,192090142,daigoro,1,2.0,90,2
120,192090142,hirotada,3,1.0,83,0
121,192082915,hirotada,1,3.0,97,1
122,192082915,kinko,3,1.0,92,1
123,192082915,satsuki,4,0.0,84,3
124,192076056,satsuki,3,3.0,92,3
125,192076056,umegae,1,1.0,75,0
126,192050283,hirotada,1,2.0,90,1
127,192050283,kinko,4,1.0,83,0
128,192014208,jirocho,2,2.0,90,4
129,192014208,mitsukuni,4,1.0,85,0
130,192014208,hirotada,1,0.0,83,2
131,191638428,kinko,2,3.0,103,1
132,191638428,hirotada,3,2.0,86,2
133,191627245,jirocho,3,2.0,96,1
134,191615296,jirocho,3,2.5,85,2
135,191615296,chuubei,2,0.0,66,2
136,191582006,sasayakko,1,0.0,79,1
137,191544759,yoshiyasu,3,3.0,95,2
138,191544759,zenemon,2,1.0,92,1
139,191492722,chuubei,2,3.0,87,2
140,191492722,mitsukuni,4,0.0,76,2
141,191252669,yoshiyasu,1,3.0,102,3
142,191252669,kinko,3,1.0,83,1
143,189591229,satsuki,4,3.0,93,2
144,189567350,kinko,3,3.0,93,2
145,189567350,jirocho,4,0.0,74,2
146,187282089,satsuki,4,2.0,87,3
147,187282089,daigoro,1,1.0,86,1
148,187242551,yoshiyasu,2,3.0,92,3
149,185849773,chuubei,3,3.0,86,3
150,185849773,hirotada,1,2.0,83,0
151,185849773,mitsukuni,4,0.0,74,2
152,185422585,hiroshige,4,3.0,103,4
153,185422585,umegae,1,2.0,94,1
154,185367063,gotozaemon,3,3.0,91,3
155,185367063,hirotada,4,2.0,86,2
156,185367063,kinko,2,1.0,82,2
157,186044628,yoshiyasu,2,3.0,95,1
158,186044628,daigoro,4,1.0,75,1
159,186815978,umegae,4,3.0,91,2
160,187080097,chuubei,3,3.0,94,4
161,187080097,zenemon,1,2.0,93,3
162,187080097,umegae,2,1.0,90,3
163,185346856,umegae,2,3.0,89,2
164,185346856,nampo,3,2.0,80,2
165,185346856,zenemon,1,1.0,77,2
166,194268229,gotozaemon,4,2.0,85,2
167,193822005,kita,1,2.0,83,2
168,193822005,sasayakko,4,0.0,80,3
169,193815857,kinko,3,2.0,89,2
170,193815857,satsuki,1,0.0,78,2
171,193802809,yoshiyasu,3,3.0,89,3
172,193802809,umegae,1,1.0,80,1
173,193803541,yoshiyasu,3,2.0,91,0
174,193803541,mitsukuni,2,0.0,75,2
175,186632927,yoshiyasu,1,3.0,90,2
176,186632927,umegae,2,2.0,89,3
177,186632927,chuubei,3,1.0,88,3
178,190039027,chuubei,4,3.0,96,4
179,190039027,yoshiyasu,2,1.0,88,2
180,190039027,zenemon,3,0.0,87,2
181,190034163,kinko,2,2.0,88,0
182,190034163,gotozaemon,4,1.0,85,1
183,190034163,sasayakko,3,0.0,78,2
184,185418394,yoshiyasu,1,3.0,101,3
185,185418394,satsuki,3,2.0,90,3
186,185418394,zenemon,2,1.0,78,2
187,186548456,hirotada,1,3.0,104,2
188,186548456,satsuki,3,2.0,100,4
189,186548456,umegae,2,1.0,89,3
190,186267251,hirotada,2,3.0,97,3
